"ATT","S.E.","CI.lower","CI.upper","p.value","count","outcome","event_time"
0.312889145472799,0.833648141070879,-1.32103118680489,1.94680947775049,0.707418635597704,10,"hom_all_rate",1
1.7139799566417,1.21362492700171,-0.66468119102171,4.09264110430511,0.157867109770724,10,"hom_all_rate",2
1.7346613084997,0.895190590647696,-0.0198800084689237,3.48920262546832,0.052652947708467,10,"hom_all_rate",3
0.997497254044161,0.916616689659537,-0.799038445316858,2.79403295340518,0.276489985329647,10,"hom_all_rate",4
0.645896599079297,0.912113582351745,-1.14181317213993,2.43360637029853,0.478863436436899,10,"hom_all_rate",5
0.342069115617859,0.93298972818705,-1.48655714957457,2.17069538081029,0.713889356992849,10,"hom_all_rate",6
0.952819300620117,0.992451385540499,-0.992349671446138,2.89798827268637,0.337021761257515,10,"hom_all_rate",7
0.590132710732597,0.841913133963964,-1.05998670994802,2.24025213141321,0.483338889738896,10,"hom_all_rate",8
2.5980577936784,0.919095837817975,0.796663053214506,4.3994525341423,0.00470224424277443,10,"hom_all_rate",9
1.22391131587478,0.929432933573769,-0.597743759975219,3.04556639172477,0.18789339748119,10,"hom_all_rate",10
1.32427358671613,0.956395678322671,-0.550227497766056,3.19877467119832,0.166159415365808,10,"hom_all_rate",11
0.587535826781342,1.14283935385916,-1.65238814689764,2.82745980046032,0.607180783625463,10,"hom_all_rate",12
0.377521579357467,1.08693385000089,-1.75282962022174,2.50787277893668,0.7283455955355,10,"hom_all_rate",13
0.196051994629073,0.95131035316079,-1.66848203568615,2.0605860249443,0.836723529821445,10,"hom_all_rate",14
-0.0496379594066269,0.96423026836202,-1.93949455819958,1.84021863938632,0.958943546474854,10,"hom_all_rate",15
1.21719947718731,0.809095072984323,-0.36859772593077,2.80299668030539,0.132479406324296,10,"hom_all_rate",16
-0.852438845798128,1.2988390944464,-3.39811669262568,1.69323900102942,0.511625794219896,10,"hom_all_rate",17
-0.355355980264907,0.736844595356594,-1.79954484936682,1.08883288883701,0.629616144188567,10,"hom_all_rate",18
2.62057145848501,2.71805523101953,-2.70671890230395,7.94786181927398,0.334978380348464,10,"hom_all_rate",19
-0.33614631341056,0.924057854592574,-2.14726642804336,1.47497380122224,0.716028321841164,10,"hom_all_rate",20
2.85323403949386,1.34687929458578,0.213399130583015,5.4930689484047,0.0341408954090838,10,"hom_all_rate",21
1.58237483550021,1.49194004586728,-1.34177392149269,4.50652359249311,0.288864645755661,10,"hom_all_rate",22
-1.45426929833381,1.07042095170229,-3.55225581196739,0.643717215299764,0.174274739660278,10,"hom_all_rate",23
0.419315684411651,1.30781475292676,-2.14395412977494,2.98258549859825,0.748495992681343,10,"hom_all_rate",24
4.22063983468948,2.23246160002657,-0.154904498231256,8.59618416761022,0.0586808759778881,10,"hom_all_rate",25
-0.820122758058225,1.22812819896795,-3.22720979643345,1.586964280317,0.504272314614101,10,"hom_all_rate",26
-1.90999232612378,1.38331893242629,-4.6212476128117,0.801262960564149,0.167361465091372,10,"hom_all_rate",27
1.89889128847848,2.22604825966226,-2.46408312830761,6.26186570526458,0.393641337231229,10,"hom_all_rate",28
-1.07236063742896,1.81114322541663,-4.62213613008927,2.47741485523136,0.553790010462269,10,"hom_all_rate",29
1.69994503321855,2.69144505043049,-3.57519033199379,6.97508039843089,0.527641404502626,10,"hom_all_rate",30
2.39538207750685,3.1842774697745,-3.84568708003349,8.63645123504719,0.451898964552547,10,"hom_all_rate",31
2.01621393047818,2.75024916226723,-3.37417537607705,7.40660323703341,0.463496049848347,10,"hom_all_rate",32
-0.273353162318363,2.6187297268134,-5.40596911211705,4.85926278748032,0.916864716883701,10,"hom_all_rate",33
1.76884211986978,1.89595628225268,-1.94716390960794,5.48484814934749,0.350843141368968,10,"hom_all_rate",34
