"event_time_1","event_time_2","event_time_3","event_time_4","event_time_5","event_time_6","event_time_7","time_sec"
2.33817417317137,2.80532732503702,3.24682441824216,3.37248918884494,3.56355124239445,5.14787251717707,9.55045698126056,2.82638812065125
0.477903653313084,0.846126816562244,2.77228139471455,2.52762969360179,3.30882705215937,4.66445465603121,6.24138928641089,0.125087022781372
2.1972489175093,3.42053257636012,4.34145295455597,4.36439108166966,4.5617786270196,4.55922027984312,8.18785124113557,0.100274085998535
1.30025455034048,1.42221011336792,2.54600068382773,3.54618575001441,4.1337944008459,3.72524374212333,7.48724082016368,0.0916738510131836
1.20448429021887,2.93925538018283,3.94672051469374,4.74073506381298,5.73725331728147,6.64959479860774,8.04868532725313,0.102653026580811
5.16242543787757,7.16867578461751,6.08419347844858,7.4031122662756,6.55211088054013,8.10994860094451,9.51547441307588,0.100966930389404
2.14066593847263,2.66256174425371,3.88579809750795,5.45636577033144,6.4272403161645,7.46890912580044,9.4833441411095,0.0787208080291748
3.92079991767663,4.33069357342309,5.42022772925194,6.45880738313634,6.77870394037659,6.66049458629202,9.38373583355501,0.079632043838501
-0.158756443871196,1.20333937681013,0.755344446718144,3.29485751455669,5.30723604876005,6.13422777311178,9.56652159657972,0.0783748626708984
-0.838655805213248,1.28593828610101,2.35299521770278,4.24665326360784,4.94544125128369,6.8138808871483,8.70784673925604,0.23348593711853
1.38461048793681,3.7637694321965,3.29540050469085,4.18818172436851,6.27465088975896,7.24864584151894,9.69284116034927,0.108654022216797
2.10259599106372,3.6815769652226,3.75564372311837,3.35921464373693,3.5337553583314,6.65348428717784,7.97506091347673,0.196362972259521
1.70744805090596,1.5130443542365,2.28621596044679,4.37172910165386,5.88122161431244,7.52258179166609,9.57107388432294,0.185460090637207
2.36034401031299,4.37899294120465,3.95652969689677,4.81304882578535,7.06232658656625,6.55708426320389,7.18861129216337,0.393638849258423
2.07909902718299,3.28442190484118,5.26457872209756,5.65067332155182,6.3047793395628,9.35205906497767,8.70577978372182,0.154881954193115
0.268640463397464,1.40729651493847,3.16773778721809,3.80166382564302,3.88930928612691,5.73696183368274,8.00583594859941,0.156141996383667
1.28766546006324,2.5050885789569,3.22558654323084,3.20854903795599,4.87189177890167,4.82696585882509,5.07866304872432,0.330631017684937
1.44771109158885,2.67696687655354,6.05576836937491,6.88335060913129,6.74330637623493,7.3760204203942,6.85454935896198,0.117404937744141
0.591324999261952,0.419572834522567,2.66409001957236,3.60741586480834,3.30451018482891,4.91728595693587,7.72649927982015,0.659782886505127
3.33550629558597,3.26798178592901,2.23095368887614,3.46174110346557,5.61532430118326,6.68350052058321,6.72323018849646,0.10857892036438
-1.2306685914942,0.415393755297789,1.46533324407936,2.23891126396363,5.19389999417149,5.33449236108773,6.05479325434365,0.0935699939727783
0.581966901997403,1.81184517427952,2.6896641168324,4.51587019230769,4.69035469679848,5.63680862447854,7.71712667064806,0.0813589096069336
