"event_time_1","event_time_2","event_time_3","event_time_4","event_time_5","event_time_6","event_time_7","time_sec"
0.888255734824791,2.13423633526017,NA,NA,NA,NA,NA,1.9242250919342
0.953103240683681,1.95412563200263,NA,NA,NA,NA,NA,2.00790596008301
0.775376593528168,1.48658619351759,NA,NA,NA,NA,NA,2.04715418815613
1.08201273395725,1.78457269275511,NA,NA,NA,NA,NA,1.94943499565125
3.00135298689163,4.41814026324357,NA,NA,NA,NA,NA,1.99187994003296
1.09026575498698,1.07208506535422,NA,NA,NA,NA,NA,2.0472559928894
1.17712608895564,1.27970305961591,NA,NA,NA,NA,NA,2.01894021034241
0.257941104327225,2.33213337302928,NA,NA,NA,NA,NA,1.98178291320801
2.22200678064427,2.52672756612771,NA,NA,NA,NA,NA,0.461600065231323
1.8299454560795,3.26629671349611,NA,NA,NA,NA,NA,0.451400995254517
