"ATT","S.E.","CI.lower","CI.upper","p.value","count","outcome","event_time"
0.312889145472799,0.808392106443345,-1.27153026854263,1.89730855948823,0.6987182943514,10,"hom_all_rate",1
1.7139799566417,1.18038478987029,-0.599531719402957,4.02749163268636,0.146487179593854,10,"hom_all_rate",2
1.7346613084997,0.881445430754578,0.00706000988333155,3.46226260711607,0.0490710791620981,10,"hom_all_rate",3
0.997497254044161,0.935676188996861,-0.83639437758138,2.8313888856697,0.286391546069629,10,"hom_all_rate",4
0.645896599079297,0.858552155850373,-1.03683470523665,2.32862790339525,0.45186519705388,10,"hom_all_rate",5
0.342069115617859,0.921067821286402,-1.46319064142226,2.14732887265798,0.710352136147173,10,"hom_all_rate",6
0.952819300620117,1.01954757443309,-1.04545722579391,2.95109582703415,0.350019693101914,10,"hom_all_rate",7
0.590132710732597,0.850320124292724,-1.07646410821076,2.25672952967596,0.487674432231951,10,"hom_all_rate",8
2.5980577936784,0.926723182882732,0.781713731589925,4.41440185576688,0.00505530337742321,10,"hom_all_rate",9
1.22391131587478,0.888368032976125,-0.517258033775119,2.96508066552467,0.168293609922676,10,"hom_all_rate",10
1.32427358671613,0.926758221754135,-0.492139150298355,3.14068632373062,0.153024055780142,10,"hom_all_rate",11
0.587535826781342,1.14016587073384,-1.64714821625873,2.82221986982141,0.606338279965874,10,"hom_all_rate",12
0.377521579357467,1.07147120964987,-1.72252340202785,2.47756656074278,0.724583703928447,10,"hom_all_rate",13
0.196051994629073,0.927295115773911,-1.62141303532769,2.01351702458584,0.832556807602864,10,"hom_all_rate",14
-0.0496379594066269,0.937295190823254,-1.8867027763028,1.78742685748955,0.957764793235512,10,"hom_all_rate",15
1.21719947718731,0.847153950426578,-0.443191755009614,2.87759070938423,0.150771917837828,10,"hom_all_rate",16
-0.852438845798128,1.30103720101859,-3.40242490234137,1.69754721074511,0.512339354711577,10,"hom_all_rate",17
-0.355355980264907,0.739279169429284,-1.80431652686699,1.09360456633717,0.630744650506258,10,"hom_all_rate",18
2.62057145848501,2.79457266608581,-2.85669031922325,8.09783323619328,0.348380086365964,10,"hom_all_rate",19
-0.33614631341056,0.964309559551056,-2.22615832007831,1.55386569325719,0.727398970665918,10,"hom_all_rate",20
2.85323403949386,1.40615765081421,0.0972156873125503,5.60925239167517,0.0424481384888205,10,"hom_all_rate",21
1.58237483550021,1.52198305504736,-1.40065713747285,4.56540680847327,0.298488750352429,10,"hom_all_rate",22
-1.45426929833381,1.02586459637752,-3.46492696024846,0.556388363580842,0.156306541793258,10,"hom_all_rate",23
0.419315684411651,1.29625474074874,-2.12129692224518,2.95992829106848,0.746329881930387,10,"hom_all_rate",24
4.22063983468948,2.27229280903541,-0.232972233349272,8.67425190272823,0.0632490630540121,10,"hom_all_rate",25
-0.820122758058225,1.23795707170732,-3.24647403301125,1.6062285168948,0.507663152892581,10,"hom_all_rate",26
-1.90999232612378,1.39762157787003,-4.64928028276509,0.829295630517534,0.171750116352139,10,"hom_all_rate",27
