"event_time_1","event_time_2","event_time_3","event_time_4","event_time_5","event_time_6","event_time_7","time_sec"
0.970823948334292,2.89607359690858,NA,NA,NA,NA,NA,0.749510049819946
0.0177194299340516,1.6957856418534,NA,NA,NA,NA,NA,0.854006052017212
1.15919103881295,2.06487346736674,NA,NA,NA,NA,NA,0.74905800819397
1.82986816368254,1.65321379792981,NA,NA,NA,NA,NA,0.667829990386963
0.344767430983471,2.4336061483949,NA,NA,NA,NA,NA,0.782456159591675
0.59459620293063,1.50435810850152,NA,NA,NA,NA,NA,0.893605947494507
1.21809807222305,2.41572406078406,NA,NA,NA,NA,NA,0.91273307800293
0.774233057601143,1.18883397315286,NA,NA,NA,NA,NA,0.747361183166504
1.11045926963041,1.71632878278825,NA,NA,NA,NA,NA,0.67235803604126
0.693002178489808,1.59256339591031,NA,NA,NA,NA,NA,0.658190011978149
0.711303264990919,0.922794889059948,NA,NA,NA,NA,NA,0.639042854309082
1.11791170573819,1.76603771018795,NA,NA,NA,NA,NA,0.643853187561035
0.00794957420208651,1.16062933018944,NA,NA,NA,NA,NA,0.623969078063965
1.14846691474015,3.24354210997897,NA,NA,NA,NA,NA,0.634794950485229
0.899608135059129,1.7124582870971,NA,NA,NA,NA,NA,0.684523105621338
0.350476524241184,0.878128723829916,NA,NA,NA,NA,NA,0.629770994186401
1.18117823380117,1.79427262927365,NA,NA,NA,NA,NA,0.65419602394104
0.929502022604082,2.08470416677357,NA,NA,NA,NA,NA,0.694815158843994
1.30222133255778,2.47483323077886,NA,NA,NA,NA,NA,0.67879581451416
0.313831260539247,1.76748385189294,NA,NA,NA,NA,NA,0.673021078109741
0.030511911314696,1.23282783797317,NA,NA,NA,NA,NA,0.649219036102295
1.85795663977689,1.79794049120717,NA,NA,NA,NA,NA,0.670825958251953
2.87998244496163,2.98847651966548,NA,NA,NA,NA,NA,0.667233943939209
1.15281509158186,2.71779298158651,NA,NA,NA,NA,NA,0.675773859024048
1.05484145934867,2.40483120572994,NA,NA,NA,NA,NA,0.695207118988037
2.40121082073587,2.52008271826171,NA,NA,NA,NA,NA,0.67930793762207
0.815877489183381,1.47999638378094,NA,NA,NA,NA,NA,0.643336057662964
0.894683820781877,2.08674800066366,NA,NA,NA,NA,NA,0.694284200668335
