"event_time_1","event_time_2","event_time_3","event_time_4","event_time_5","event_time_6","event_time_7","time_sec"
0.423883449920571,1.2914912989127,NA,NA,NA,NA,NA,2.01449084281921
1.29718310446359,2.01822879235181,NA,NA,NA,NA,NA,2.22717094421387
1.51392043123808,1.55085822668607,NA,NA,NA,NA,NA,2.27958202362061
0.81900407094884,2.41284005580282,NA,NA,NA,NA,NA,2.33560800552368
0.251576127062338,2.2887248529823,NA,NA,NA,NA,NA,2.41410493850708
-0.0186610872762094,0.967176383202422,NA,NA,NA,NA,NA,2.23604798316956
0.117319784655029,1.10049420583253,NA,NA,NA,NA,NA,2.2419810295105
1.067453639818,2.40779903270851,NA,NA,NA,NA,NA,2.24618482589722
0.562211855375028,0.839591144927308,NA,NA,NA,NA,NA,1.37443280220032
0.317073512114786,1.65415491397229,NA,NA,NA,NA,NA,1.34298801422119
0.347322423890402,2.15572593840628,NA,NA,NA,NA,NA,1.39195489883423
2.04809943638917,2.79224614107959,NA,NA,NA,NA,NA,1.41134595870972
1.11539552396672,1.91378893042877,NA,NA,NA,NA,NA,1.40807700157166
0.61844466284389,2.14092453343071,NA,NA,NA,NA,NA,1.53331208229065
-0.168451586563588,1.63511809066593,NA,NA,NA,NA,NA,1.36630606651306
1.15640682815543,2.63570667439281,NA,NA,NA,NA,NA,1.39871692657471
0.89012571618779,2.00405783238678,NA,NA,NA,NA,NA,1.4530918598175
1.41770768830729,1.28455442390497,NA,NA,NA,NA,NA,1.42510390281677
0.192782490986915,1.71195948471292,NA,NA,NA,NA,NA,1.53238606452942
0.438805440105356,1.88647328113439,NA,NA,NA,NA,NA,1.52868103981018
1.89560588147001,2.58680694674614,NA,NA,NA,NA,NA,1.48764491081238
1.0133797144051,3.05826068458061,NA,NA,NA,NA,NA,1.55287384986877
0.475061412957767,0.837402375536708,NA,NA,NA,NA,NA,1.43556809425354
0.827071175093482,1.81776875046566,NA,NA,NA,NA,NA,1.50691795349121
0.627723158304128,0.991872441494484,NA,NA,NA,NA,NA,1.81353902816772
0.194139734890995,1.56338143675232,NA,NA,NA,NA,NA,1.3616418838501
1.49837460861242,3.45364403865692,NA,NA,NA,NA,NA,1.57111811637878
0.997148134210997,2.08014388777135,NA,NA,NA,NA,NA,1.55920886993408
0.857947592568517,1.96204853669594,NA,NA,NA,NA,NA,1.48940706253052
1.49071000204874,2.74862012817499,NA,NA,NA,NA,NA,1.45108890533447
1.89929878506202,3.00184762847222,NA,NA,NA,NA,NA,1.43382596969604
0.0236688609809313,1.22925556190065,NA,NA,NA,NA,NA,1.41673994064331
1.56481314145223,2.4823707184147,NA,NA,NA,NA,NA,1.27057099342346
0.317526473150178,0.418445457677721,NA,NA,NA,NA,NA,1.41596913337708
1.43462793228051,1.49386265045325,NA,NA,NA,NA,NA,1.46969485282898
1.88903635961812,2.75550116602306,NA,NA,NA,NA,NA,1.33621501922607
1.55078817628793,1.78720413572705,NA,NA,NA,NA,NA,1.39418888092041
1.17394122532977,2.04530721000795,NA,NA,NA,NA,NA,1.45069003105164
1.97012962144853,2.38234928660593,NA,NA,NA,NA,NA,1.36882901191711
1.23814066844118,1.99049694113818,NA,NA,NA,NA,NA,1.4626190662384
0.284005729084091,1.72335223438742,NA,NA,NA,NA,NA,1.32806706428528
1.59013853334026,2.3073188710572,NA,NA,NA,NA,NA,1.40628981590271
0.911269980893299,2.09092065758957,NA,NA,NA,NA,NA,1.6102020740509
-0.310354821848062,1.19274239379253,NA,NA,NA,NA,NA,1.5970458984375
