"event_time_1","event_time_2","event_time_3","event_time_4","event_time_5","event_time_6","event_time_7","time_sec"
-2.11219125334129,-0.37819057717766,1.68221181280759,2.80264758223375,5.29359435655809,6.02133288482717,9.54588352595477,0.0493171215057373
0.546987610257865,1.68980649203572,3.64390783834091,2.14150397165862,4.16559764789875,6.4729157408649,4.49406995205211,0.0525479316711426
-1.67370047477676,-1.55720035374908,-0.486231414109267,1.26771260157369,3.97327944269066,5.54904263230896,6.78586576474226,0.109870195388794
0.1544024707055,0.910255231411079,1.76399866215216,2.0789627490054,2.60242490531701,5.42555354518449,6.96828215140297,0.0401880741119385
0.185853420458436,2.19851200784773,3.75563664343644,4.50368096671544,5.00810749675971,6.19064149755783,7.78377107377626,0.0195329189300537
2.22823098736777,2.19633540394302,2.74346986092474,2.68979700784976,5.64419278643475,4.86386617377701,2.62281245773366,0.111525058746338
-0.752716719755188,1.64873111842474,2.45766561921459,4.79626323888921,5.33660063621942,5.4283662270048,6.39054589311912,0.0319149494171143
0.679234105686434,-0.1487996012079,1.81736935899438,1.63118740185856,1.9040733612017,3.62046921966995,5.88444220780231,0.041766881942749
1.19008477127016,1.74303822413902,2.01769420568518,2.8699907575531,2.76031318362484,4.25455383626816,4.92346274312185,0.0222799777984619
1.76165549153018,2.86467713158648,4.69707888262307,4.95321030401778,6.29547707006722,8.02011516118891,7.57573286737032,0.0180552005767822
1.10342374688153,0.996698768400413,2.07269229133645,4.19152569920233,6.79839451970605,7.18407076265237,8.43168764193733,0.0139119625091553
-1.01017665424013,-0.297123842322007,0.655448119485561,3.60195664455196,5.42481649222704,2.8571673537496,5.34407287919091,0.0186460018157959
1.62461823090591,2.56949373148572,3.41966648232433,3.32884355136656,5.06936757413816,4.88642795555761,7.46885548392419,0.0150928497314453
0.963418193368428,1.24326051510202,0.801803526156263,2.5430389369233,3.42142782334694,5.95957536217394,5.85467727056399,0.0183038711547852
0.922997723898097,4.37954153845458,3.66174294261835,4.97639165800515,5.73964659908282,7.78076041843422,9.36817869446634,0.0180180072784424
0.975963630939521,1.6476284748576,3.11632141921639,4.45276779887324,5.63327176007232,6.47868077283912,5.36497599832621,0.0196099281311035
-0.778302207371444,0.464210227780106,1.31723737985421,1.60513942640117,3.81147603424614,4.6944708682389,8.18923826246889,0.0211470127105713
0.387546763075635,0.934208166050513,2.84994857054708,2.59746196411685,2.38813921943959,4.15776548985942,7.44662090273661,0.0218780040740967
