"ATT","S.E.","CI.lower","CI.upper","p.value","count","outcome","event_time"
0.17649877529972,0.842023250692822,-1.47383647020355,1.82683402080299,0.833969959022766,10,"hom_all_rate",1
1.58187718141673,1.2753786949709,-0.917819127375938,4.08157349020939,0.214857208960501,10,"hom_all_rate",2
1.60127900990876,1.13124620794945,-0.615922815319659,3.81848083513719,0.156921947744956,10,"hom_all_rate",3
0.665143352890512,0.946129600185531,-1.18923658818041,2.51952329396143,0.482046367338478,10,"hom_all_rate",4
0.530956145339338,1.03049476043863,-1.4887764713776,2.55068876205627,0.606382591534917,10,"hom_all_rate",5
-0.0570026502325335,1.07493891547395,-2.16384421014201,2.04983890967695,0.957709013185539,10,"hom_all_rate",6
0.601119350763594,0.89582878502004,-1.15467280418996,2.35691150571715,0.502207561513109,10,"hom_all_rate",7
0.14578545312945,0.85683843890336,-1.53358702769066,1.82515793394956,0.864897318863123,10,"hom_all_rate",8
2.17037279720942,0.884263198871134,0.437248774567822,3.90349681985102,0.0141103397046733,10,"hom_all_rate",9
0.883858917192115,1.13228239262999,-1.3353737926915,3.10309162707573,0.435038165115275,10,"hom_all_rate",10
0.957544478642748,1.15515287689221,-1.30651355670382,3.22160251398932,0.407142252710928,10,"hom_all_rate",11
0.428282050118858,1.28028653317664,-2.081033444799,2.93759754503671,0.737986848485419,10,"hom_all_rate",12
0.090862392001878,1.22734824504526,-2.31469596477526,2.49642074877902,0.940985346322587,10,"hom_all_rate",13
-0.197306728195045,1.02866887410103,-2.21346067345043,1.81884721706034,0.847892749834092,10,"hom_all_rate",14
-0.48951151768296,1.43236596498238,-3.29689722172939,2.31787418636347,0.732538804523087,10,"hom_all_rate",15
0.771571821749205,1.05590911171424,-1.29797200815838,2.84111565165679,0.464951402790696,10,"hom_all_rate",16
-1.21775429993115,1.43652065836164,-4.03328305336774,1.59777445350543,0.396598963550819,10,"hom_all_rate",17
-0.571177567431291,1.08157478627994,-2.69102519512657,1.54867006026399,0.597431263755091,10,"hom_all_rate",18
2.54009271394412,2.88059877808438,-3.10577714501135,8.1859625728996,0.377888593349759,10,"hom_all_rate",19
-0.471676319766045,1.21016598808061,-2.84355807171936,1.90020543218727,0.696712787513855,10,"hom_all_rate",20
2.83726719263258,2.12909105823387,-1.33567460131207,7.01020898657723,0.182656867443384,10,"hom_all_rate",21
1.40577609375936,1.78971352842586,-2.10199796459943,4.91355015211814,0.432174840863379,10,"hom_all_rate",22
-1.74251387999422,1.94103312811499,-5.54686890389871,2.06184114391027,0.369332201159016,10,"hom_all_rate",23
0.239244023874887,1.46688558256972,-2.63579888740282,3.11428693515259,0.870442391377924,10,"hom_all_rate",24
4.15110938861069,2.332552112306,-0.420608743571898,8.72282752079328,0.0751344499425282,10,"hom_all_rate",25
-0.712234758596689,1.94325362841867,-4.52094188312407,3.09647236593069,0.713979610518459,10,"hom_all_rate",26
-1.91696495515026,2.31526471759507,-6.4548004163129,2.62087050601238,0.407688657472753,10,"hom_all_rate",27
2.30901592076863,5.89170617505135,-9.23851598982425,13.8565478313615,0.695125045818786,10,"hom_all_rate",28
-1.11140035260127,2.68916576826837,-6.38206840686527,4.15926770166272,0.679395508854223,10,"hom_all_rate",29
1.76350040306939,3.47352377385997,-5.0444810931398,8.57148189927857,0.611665286512254,10,"hom_all_rate",30
2.63476628989886,3.25407357143786,-3.74310071316298,9.0126332929607,0.418122702236808,10,"hom_all_rate",31
2.13880453971422,2.95544645635255,-3.6537640729733,7.93137315240175,0.469260750010715,10,"hom_all_rate",32
-0.00431769523078387,3.77713200373609,-7.40736038740712,7.39872499694556,0.999087926604309,10,"hom_all_rate",33
1.6153911466937,3.83522257277377,-5.90150696863794,9.13228926202533,0.673609920305458,10,"hom_all_rate",34
0.831564139901953,2.82587505152471,-4.70704918589675,6.37017746570065,0.768553247277069,10,"hom_all_rate",35
0.153350314463628,2.36823610531287,-4.488307158837,4.79500778776425,0.948370689678155,10,"hom_all_rate",36
1.97445770660962,2.41662918784997,-2.7620484655646,6.71096387878385,0.413911482366121,10,"hom_all_rate",37
3.05323979869364,3.03777428691981,-2.90068839683103,9.00716799421831,0.314853001228323,10,"hom_all_rate",38
-0.167063458046588,2.65034457488826,-5.3616433714487,5.02751645535552,0.949738937884717,10,"hom_all_rate",39
2.53070073358324,2.35787275361165,-2.09064494362387,7.15204641079034,0.283137313784221,10,"hom_all_rate",40
-0.316100199493408,2.83178128418448,-5.86628952858957,5.23408912960275,0.911120016918299,10,"hom_all_rate",41
0.392453453042964,2.10263257234092,-3.72863066146604,4.51353756755197,0.851936148883058,10,"hom_all_rate",42
1.10325790012836,2.19076077577004,-3.19055431912395,5.39707011938068,0.614545452730968,10,"hom_all_rate",43
1.81024790260196,2.3671389265781,-2.82925913989392,6.44975494509783,0.444425858970681,10,"hom_all_rate",44
1.05655480644165,1.82000353241812,-2.51058656883355,4.62369618171685,0.561561649265114,10,"hom_all_rate",45
4.70431009827109,2.28811751503477,0.219682176407651,9.18893802013453,0.0397850233019308,10,"hom_all_rate",46
-1.58049586125402,2.41729928986023,-6.31831540923432,3.15732368672629,0.513223184408839,10,"hom_all_rate",47
-0.69528124721465,3.41811016124864,-7.39465405845238,6.00409156402308,0.838813793355728,10,"hom_all_rate",48
1.02913601724814,3.30023494995511,-5.43920562518423,7.49747765968051,0.755164253242626,10,"hom_all_rate",49
1.17706309764747,2.69903536013303,-4.11294900121337,6.4670751965083,0.662760473856006,10,"hom_all_rate",50
1.60801019874934,2.44625151818212,-3.18655467401405,6.40257507151273,0.510964627827923,10,"hom_all_rate",51
4.44608092488644,3.8487779761278,-3.09738529281501,11.9895471425879,0.248011448676619,10,"hom_all_rate",52
1.30205253707275,2.87465027427681,-4.33215846865798,6.93626354280348,0.65058983210922,10,"hom_all_rate",53
1.15438600859102,3.86384932015224,-6.41861950059693,8.72739151777898,0.765118752235725,10,"hom_all_rate",54
1.81172650167157,4.87643646962467,-7.74591335169043,11.3693663550336,0.710245249762252,10,"hom_all_rate",55
0.287730906626795,3.66498293248008,-6.89550364498815,7.47096545824174,0.937423874207267,10,"hom_all_rate",56
-0.506199826886248,2.82676617560207,-6.04655972378232,5.03416007000983,0.857879735665279,10,"hom_all_rate",57
-1.85457642649308,2.67859807127703,-7.10453217525451,3.39537932226836,0.488706060120818,10,"hom_all_rate",58
-0.42074720658368,2.57118548622607,-5.46017815715887,4.61868374399151,0.870015039423095,8,"hom_all_rate",59
-2.49175402739853,2.56742460571665,-7.52381378762511,2.54030573282806,0.331784042709425,7,"hom_all_rate",60
-2.93183561737047,2.66257746097523,-8.15039154693002,2.28672031218907,0.270841438835393,7,"hom_all_rate",61
-0.0210352221136263,2.16780114160599,-4.26984738530617,4.22777694107892,0.992257862008649,7,"hom_all_rate",62
1.80457711231214,2.43364197973585,-2.96527351923487,6.57442774385916,0.458382465653649,7,"hom_all_rate",63
-0.840176744018528,2.20659688923817,-5.16502717532346,3.4846736872864,0.70338372634948,4,"hom_all_rate",64
-0.62828413019582,2.09242232870671,-4.7293565349084,3.47278827451676,0.763973956570684,4,"hom_all_rate",65
